Format Version,1.23,Take Name,Basket-Marco-Interaction_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-05-31 10.52.28.991 AM,Capture Start Frame,894191,Total Frames in Take,2480,Total Exported Frames,2480,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
13,0.036111,-0.205939,-0.579476,0.144573,-0.775175,-2.665946,0.870004,0.329217,-0.118046,-0.603602,0.089971,-0.783349,-2.629191,0.939364,0.341267,-0.208522,-0.591000,0.212849,-0.749622,-2.558187,1.178818,0.360386,-0.265051,-0.647179,0.264294,-0.664121,-2.413879,1.388659,0.375960,0.223839,0.733411,-0.238057,0.596098,-2.295744,1.483266,0.377878,,,,,,,,-0.036825,-0.056463,0.768067,-0.636812,-2.403645,1.338259,0.197663,0.408312,-0.162307,0.562177,-0.700639,-2.455759,1.065677,0.161709,-0.644706,0.371726,-0.496649,0.446670,-2.381730,0.849550,0.216110,,,,,,,,,,,,,,,0.596407,0.636167,0.386031,0.300949,-2.510700,1.086825,0.565434,-0.675835,-0.426061,-0.600867,0.026056,-2.483969,0.840266,0.546141,0.002140,-0.555256,-0.110927,-0.824246,-2.638188,0.871412,0.236441,0.027741,0.761499,-0.112851,0.637663,-2.565872,0.490630,0.189728,0.005201,0.804405,-0.021439,0.593672,-2.644965,0.077269,0.247715,0.141122,-0.530711,-0.094330,-0.830381,-2.693705,0.868596,0.421993,0.077826,-0.280702,-0.035195,-0.955987,-2.574069,0.500701,0.474401,-0.013478,-0.696218,0.005727,-0.717681,-2.526919,0.082063,0.529224,0.005201,0.804405,-0.021439,0.593672,-2.508374,0.008470,0.206759,-0.013478,-0.696218,0.005727,-0.717681,-2.383464,0.015169,0.532895,,,,,,,
14,0.038889,-0.205351,-0.579890,0.144182,-0.775093,-2.666044,0.869859,0.328181,-0.116066,-0.604025,0.087018,-0.783652,-2.629379,0.939276,0.340181,-0.211413,-0.590597,0.215150,-0.748472,-2.560174,1.178948,0.359394,-0.262286,-0.648373,0.262279,-0.664852,-2.414284,1.387666,0.375300,0.219612,0.734587,-0.235481,0.597245,-2.296839,1.483133,0.377018,,,,,,,,-0.036388,-0.060055,0.768192,-0.636357,-2.404515,1.337535,0.196901,0.408009,-0.160903,0.560911,-0.702152,-2.456971,1.065163,0.159868,-0.641604,0.370081,-0.499073,0.449790,-2.382276,0.849964,0.214138,,,,,,,,,,,,,,,0.597724,0.637247,0.384449,0.298062,-2.512183,1.086075,0.564227,-0.673442,-0.428996,-0.601125,0.032980,-2.485375,0.839567,0.544399,0.002230,-0.554732,-0.111216,-0.824559,-2.638357,0.871278,0.235384,0.026906,0.760653,-0.113959,0.638511,-2.565790,0.490547,0.188649,0.005523,0.804377,-0.021594,0.593701,-2.645005,0.077360,0.247705,0.141472,-0.531805,-0.093767,-0.829685,-2.693731,0.868440,0.420977,0.078199,-0.288918,-0.034560,-0.953529,-2.574245,0.500539,0.473689,-0.012465,-0.694845,0.005925,-0.719027,-2.527048,0.081914,0.528561,0.005523,0.804377,-0.021594,0.593701,-2.508459,0.008471,0.206753,-0.012465,-0.694845,0.005925,-0.719027,-2.383535,0.015185,0.532900,0.181024,0.268522,0.205852,0.923445,-2.342655,0.750629,0.365977
15,0.041667,-0.205351,-0.579890,0.144182,-0.775093,-2.666044,0.869859,0.328181,-0.116066,-0.604025,0.087018,-0.783652,-2.629379,0.939276,0.340181,-0.211413,-0.590597,0.215150,-0.748472,-2.560174,1.178948,0.359394,-0.262286,-0.648373,0.262279,-0.664852,-2.414284,1.387666,0.375300,0.219612,0.734587,-0.235481,0.597245,-2.296839,1.483133,0.377018,,,,,,,,-0.036388,-0.060055,0.768192,-0.636357,-2.404515,1.337535,0.196901,0.408009,-0.160903,0.560911,-0.702152,-2.456971,1.065163,0.159868,-0.641604,0.370081,-0.499073,0.449790,-2.382276,0.849964,0.214138,,,,,,,,,,,,,,,0.597724,0.637247,0.384449,0.298062,-2.512183,1.086075,0.564227,-0.673442,-0.428996,-0.601125,0.032980,-2.485375,0.839567,0.544399,0.002230,-0.554732,-0.111216,-0.824559,-2.638357,0.871278,0.235384,0.026906,0.760653,-0.113959,0.638511,-2.565790,0.490547,0.188649,0.005523,0.804377,-0.021594,0.593701,-2.645005,0.077360,0.247705,0.141472,-0.531805,-0.093767,-0.829685,-2.693731,0.868440,0.420977,0.078199,-0.288918,-0.034560,-0.953529,-2.574245,0.500539,0.473689,-0.012465,-0.694845,0.005925,-0.719027,-2.527048,0.081914,0.528561,0.005523,0.804377,-0.021594,0.593701,-2.508459,0.008471,0.206753,-0.012465,-0.694845,0.005925,-0.719027,-2.383535,0.015185,0.532900,,,,,,,
16,0.044444,-0.205351,-0.579890,0.144182,-0.775093,-2.666044,0.869859,0.328181,-0.116066,-0.604025,0.087018,-0.783652,-2.629379,0.939276,0.340181,-0.211413,-0.590597,0.215150,-0.748472,-2.560174,1.178948,0.359394,-0.262286,-0.648373,0.262279,-0.664852,-2.414284,1.387666,0.375300,0.219612,0.734587,-0.235481,0.597245,-2.296839,1.483133,0.377018,,,,,,,,-0.036388,-0.060055,0.768192,-0.636357,-2.404515,1.337535,0.196901,0.408009,-0.160903,0.560911,-0.702152,-2.456971,1.065163,0.159868,-0.641604,0.370081,-0.499073,0.449790,-2.382276,0.849964,0.214138,,,,,,,,,,,,,,,0.597724,0.637247,0.384449,0.298062,-2.512183,1.086075,0.564227,-0.673442,-0.428996,-0.601125,0.032980,-2.485375,0.839567,0.544399,0.002230,-0.554732,-0.111216,-0.824559,-2.638357,0.871278,0.235384,0.026906,0.760653,-0.113959,0.638511,-2.565790,0.490547,0.188649,0.005523,0.804377,-0.021594,0.593701,-2.645005,0.077360,0.247705,0.141472,-0.531805,-0.093767,-0.829685,-2.693731,0.868440,0.420977,0.078199,-0.288918,-0.034560,-0.953529,-2.574245,0.500539,0.473689,-0.012465,-0.694845,0.005925,-0.719027,-2.527048,0.081914,0.528561,0.005523,0.804377,-0.021594,0.593701,-2.508459,0.008471,0.206753,-0.012465,-0.694845,0.005925,-0.719027,-2.383535,0.015185,0.532900,,,,,,,
17,0.047222,-0.204857,-0.580540,0.143521,-0.774861,-2.666099,0.869786,0.326540,-0.115325,-0.606631,0.088208,-0.781613,-2.629545,0.939266,0.338519,-0.210732,-0.593621,0.212137,-0.747130,-2.560004,1.179036,0.356857,-0.264351,-0.648514,0.261276,-0.664291,-2.415290,1.388558,0.372940,0.214464,0.735577,-0.230239,0.599934,-2.297696,1.483831,0.375161,,,,,,,,-0.036659,-0.058835,0.768108,-0.636557,-2.406137,1.339270,0.194274,0.407423,-0.161871,0.560234,-0.702810,-2.458439,1.066826,0.157553,-0.642295,0.371784,-0.495611,0.451225,-2.383270,0.850773,0.211363,,,,,,,,,,,,,,,0.596987,0.641825,0.382255,0.292486,-2.510314,1.085580,0.561642,-0.688253,-0.422502,-0.588714,0.034851,-2.481430,0.839332,0.541504,0.002648,-0.554331,-0.111360,-0.824808,-2.638521,0.871281,0.233712,0.025830,0.759931,-0.115392,0.639157,-2.565659,0.490577,0.187219,0.006016,0.804330,-0.022259,0.593735,-2.645003,0.077621,0.247699,0.142352,-0.533822,-0.093398,-0.828279,-2.693676,0.868291,0.419368,0.079533,-0.287200,-0.034021,-0.953957,-2.573943,0.500532,0.472500,-0.012984,-0.695003,0.006169,-0.718863,-2.526959,0.082054,0.528663,0.006016,0.804330,-0.022259,0.593735,-2.508561,0.008496,0.206798,-0.012984,-0.695003,0.006169,-0.718863,-2.383515,0.015170,0.532910,0.181298,0.269033,0.206900,0.923008,-2.343056,0.751149,0.362520
18,0.050000,-0.204857,-0.580540,0.143521,-0.774861,-2.666099,0.869786,0.326540,-0.115325,-0.606631,0.088208,-0.781613,-2.629545,0.939266,0.338519,-0.210732,-0.593621,0.212137,-0.747130,-2.560004,1.179036,0.356857,-0.264351,-0.648514,0.261276,-0.664291,-2.415290,1.388558,0.372940,0.214464,0.735577,-0.230239,0.599934,-2.297696,1.483831,0.375161,,,,,,,,-0.036659,-0.058835,0.768108,-0.636557,-2.406137,1.339270,0.194274,0.407423,-0.161871,0.560234,-0.702810,-2.458439,1.066826,0.157553,-0.642295,0.371784,-0.495611,0.451225,-2.383270,0.850773,0.211363,,,,,,,,,,,,,,,0.596987,0.641825,0.382255,0.292486,-2.510314,1.085580,0.561642,-0.688253,-0.422502,-0.588714,0.034851,-2.481430,0.839332,0.541504,0.002648,-0.554331,-0.111360,-0.824808,-2.638521,0.871281,0.233712,0.025830,0.759931,-0.115392,0.639157,-2.565659,0.490577,0.187219,0.006016,0.804330,-0.022259,0.593735,-2.645003,0.077621,0.247699,0.142352,-0.533822,-0.093398,-0.828279,-2.693676,0.868291,0.419368,0.079533,-0.287200,-0.034021,-0.953957,-2.573943,0.500532,0.472500,-0.012984,-0.695003,0.006169,-0.718863,-2.526959,0.082054,0.528663,0.006016,0.804330,-0.022259,0.593735,-2.508561,0.008496,0.206798,-0.012984,-0.695003,0.006169,-0.718863,-2.383515,0.015170,0.532910,,,,,,,
19,0.052778,-0.204259,-0.580939,0.143215,-0.774776,-2.666099,0.869717,0.325485,-0.114991,-0.608101,0.088066,-0.780535,-2.629627,0.939249,0.337406,-0.210357,-0.595451,0.212060,-0.745801,-2.560254,1.178906,0.355518,-0.262120,-0.649633,0.261021,-0.664182,-2.415630,1.388525,0.371140,0.211899,0.735091,-0.225242,0.603329,-2.298391,1.484245,0.372858,,,,,,,,-0.035083,-0.060231,0.768045,-0.636591,-2.407233,1.339398,0.192392,0.406884,-0.161356,0.558868,-0.704327,-2.459574,1.066938,0.155852,-0.641089,0.368614,-0.498503,0.452353,-2.383845,0.851752,0.209145,,,,,,,,,,,,,,,0.600909,0.648847,0.371107,0.283172,-2.509706,1.085360,0.560610,-0.696564,-0.422698,-0.577635,0.049620,-2.480491,0.839102,0.541075,0.003515,-0.555633,-0.111128,-0.823960,-2.638594,0.871209,0.232635,0.025471,0.759779,-0.115969,0.639248,-2.565576,0.490469,0.186685,0.005887,0.804396,-0.022290,0.593647,-2.645008,0.077611,0.247717,0.142942,-0.534574,-0.093095,-0.827727,-2.693604,0.868225,0.418335,0.080281,-0.286174,-0.033758,-0.954212,-2.573777,0.500553,0.471858,-0.013358,-0.695133,0.006527,-0.718727,-2.526887,0.082161,0.528738,0.005887,0.804396,-0.022290,0.593647,-2.508564,0.008501,0.206798,-0.013358,-0.695133,0.006527,-0.718727,-2.383510,0.015129,0.532927,0.182335,0.269198,0.208796,0.922329,-2.343489,0.751589,0.360428
20,0.055556,-0.204259,-0.580939,0.143215,-0.774776,-2.666099,0.869717,0.325485,-0.114991,-0.608101,0.088066,-0.780535,-2.629627,0.939249,0.337406,-0.210357,-0.595451,0.212060,-0.745801,-2.560254,1.178906,0.355518,-0.262120,-0.649633,0.261021,-0.664182,-2.415630,1.388525,0.371140,0.211899,0.735091,-0.225242,0.603329,-2.298391,1.484245,0.372858,,,,,,,,-0.035083,-0.060231,0.768045,-0.636591,-2.407233,1.339398,0.192392,0.406884,-0.161356,0.558868,-0.704327,-2.459574,1.066938,0.155852,-0.641089,0.368614,-0.498503,0.452353,-2.383845,0.851752,0.209145,,,,,,,,,,,,,,,0.600909,0.648847,0.371107,0.283172,-2.509706,1.085360,0.560610,-0.696564,-0.422698,-0.577635,0.049620,-2.480491,0.839102,0.541075,0.003515,-0.555633,-0.111128,-0.823960,-2.638594,0.871209,0.232635,0.025471,0.759779,-0.115969,0.639248,-2.565576,0.490469,0.186685,0.005887,0.804396,-0.022290,0.593647,-2.645008,0.077611,0.247717,0.142942,-0.534574,-0.093095,-0.827727,-2.693604,0.868225,0.418335,0.080281,-0.286174,-0.033758,-0.954212,-2.573777,0.500553,0.471858,-0.013358,-0.695133,0.006527,-0.718727,-2.526887,0.082161,0.528738,0.005887,0.804396,-0.022290,0.593647,-2.508564,0.008501,0.206798,-0.013358,-0.695133,0.006527,-0.718727,-2.383510,0.015129,0.532927,,,,,,,
21,0.058333,-0.204259,-0.580939,0.143215,-0.774776,-2.666099,0.869717,0.325485,-0.114991,-0.608101,0.088066,-0.780535,-2.629627,0.939249,0.337406,-0.210357,-0.595451,0.212060,-0.745801,-2.560254,1.178906,0.355518,-0.262120,-0.649633,0.261021,-0.664182,-2.415630,1.388525,0.371140,0.211899,0.735091,-0.225242,0.603329,-2.298391,1.484245,0.372858,,,,,,,,-0.035083,-0.060231,0.768045,-0.636591,-2.407233,1.339398,0.192392,0.406884,-0.161356,0.558868,-0.704327,-2.459574,1.066938,0.155852,-0.641089,0.368614,-0.498503,0.452353,-2.383845,0.851752,0.209145,,,,,,,,,,,,,,,0.600909,0.648847,0.371107,0.283172,-2.509706,1.085360,0.560610,-0.696564,-0.422698,-0.577635,0.049620,-2.480491,0.839102,0.541075,0.003515,-0.555633,-0.111128,-0.823960,-2.638594,0.871209,0.232635,0.025471,0.759779,-0.115969,0.639248,-2.565576,0.490469,0.186685,0.005887,0.804396,-0.022290,0.593647,-2.645008,0.077611,0.247717,0.142942,-0.534574,-0.093095,-0.827727,-2.693604,0.868225,0.418335,0.080281,-0.286174,-0.033758,-0.954212,-2.573777,0.500553,0.471858,-0.013358,-0.695133,0.006527,-0.718727,-2.526887,0.082161,0.528738,0.005887,0.804396,-0.022290,0.593647,-2.508564,0.008501,0.206798,-0.013358,-0.695133,0.006527,-0.718727,-2.383510,0.015129,0.532927,,,,,,,
22,0.061111,-0.203700,-0.581330,0.142801,-0.774706,-2.666174,0.869575,0.323576,-0.114001,-0.609568,0.086017,-0.779764,-2.629794,0.939162,0.335455,-0.211428,-0.597021,0.212171,-0.744210,-2.561475,1.179092,0.353696,-0.260896,-0.650858,0.259564,-0.664036,-2.416487,1.388457,0.369350,0.205960,0.736522,-0.218506,0.606111,-2.299637,1.484654,0.370965,,,,,,,,-0.031427,-0.069060,0.766564,-0.637670,-2.408845,1.339820,0.190435,0.413603,-0.163516,0.557364,-0.701099,-2.460554,1.067456,0.152305,-0.643109,0.374494,-0.491422,0.452404,-2.384299,0.852493,0.206649,,,,,,,,,,,,,,,0.604620,0.653869,0.362242,0.275082,-2.510281,1.084932,0.558891,-0.697993,-0.425875,-0.572585,0.059864,-2.481045,0.838672,0.539413,0.005290,-0.557744,-0.110803,-0.822567,-2.638734,0.871084,0.230707,0.025169,0.759530,-0.117075,0.639355,-2.565268,0.490299,0.185852,0.007519,0.804188,-0.019843,0.593996,-2.645111,0.077647,0.247733,0.144100,-0.534973,-0.092688,-0.827313,-2.693614,0.868067,0.416445,0.081422,-0.285011,-0.033338,-0.954478,-2.573552,0.500595,0.470811,-0.013859,-0.695229,0.006983,-0.718621,-2.526797,0.082336,0.528770,0.007519,0.804188,-0.019843,0.593996,-2.508609,0.008817,0.206535,-0.013859,-0.695229,0.006983,-0.718621,-2.383510,0.015110,0.532911,0.183941,0.269364,0.209685,0.921760,-2.343960,0.752328,0.357224
23,0.063889,-0.203700,-0.581330,0.142801,-0.774706,-2.666174,0.869575,0.323576,-0.114001,-0.609568,0.086017,-0.779764,-2.629794,0.939162,0.335455,-0.211428,-0.597021,0.212171,-0.744210,-2.561475,1.179092,0.353696,-0.260896,-0.650858,0.259564,-0.664036,-2.416487,1.388457,0.369350,0.205960,0.736522,-0.218506,0.606111,-2.299637,1.484654,0.370965,,,,,,,,-0.031427,-0.069060,0.766564,-0.637670,-2.408845,1.339820,0.190435,0.413603,-0.163516,0.557364,-0.701099,-2.460554,1.067456,0.152305,-0.643109,0.374494,-0.491422,0.452404,-2.384299,0.852493,0.206649,,,,,,,,,,,,,,,0.604620,0.653869,0.362242,0.275082,-2.510281,1.084932,0.558891,-0.697993,-0.425875,-0.572585,0.059864,-2.481045,0.838672,0.539413,0.005290,-0.557744,-0.110803,-0.822567,-2.638734,0.871084,0.230707,0.025169,0.759530,-0.117075,0.639355,-2.565268,0.490299,0.185852,0.007519,0.804188,-0.019843,0.593996,-2.645111,0.077647,0.247733,0.144100,-0.534973,-0.092688,-0.827313,-2.693614,0.868067,0.416445,0.081422,-0.285011,-0.033338,-0.954478,-2.573552,0.500595,0.470811,-0.013859,-0.695229,0.006983,-0.718621,-2.526797,0.082336,0.528770,0.007519,0.804188,-0.019843,0.593996,-2.508609,0.008817,0.206535,-0.013859,-0.695229,0.006983,-0.718621,-2.383510,0.015110,0.532911,,,,,,,
24,0.066667,-0.203700,-0.581330,0.142801,-0.774706,-2.666174,0.869575,0.323576,-0.114001,-0.609568,0.086017,-0.779764,-2.629794,0.939162,0.335455,-0.211428,-0.597021,0.212171,-0.744210,-2.561475,1.179092,0.353696,-0.260896,-0.650858,0.259564,-0.664036,-2.416487,1.388457,0.369350,0.205960,0.736522,-0.218506,0.606111,-2.299637,1.484654,0.370965,,,,,,,,-0.031427,-0.069060,0.766564,-0.637670,-2.408845,1.339820,0.190435,0.413603,-0.163516,0.557364,-0.701099,-2.460554,1.067456,0.152305,-0.643109,0.374494,-0.491422,0.452404,-2.384299,0.852493,0.206649,,,,,,,,,,,,,,,0.604620,0.653869,0.362242,0.275082,-2.510281,1.084932,0.558891,-0.697993,-0.425875,-0.572585,0.059864,-2.481045,0.838672,0.539413,0.005290,-0.557744,-0.110803,-0.822567,-2.638734,0.871084,0.230707,0.025169,0.759530,-0.117075,0.639355,-2.565268,0.490299,0.185852,0.007519,0.804188,-0.019843,0.593996,-2.645111,0.077647,0.247733,0.144100,-0.534973,-0.092688,-0.827313,-2.693614,0.868067,0.416445,0.081422,-0.285011,-0.033338,-0.954478,-2.573552,0.500595,0.470811,-0.013859,-0.695229,0.006983,-0.718621,-2.526797,0.082336,0.528770,0.007519,0.804188,-0.019843,0.593996,-2.508609,0.008817,0.206535,-0.013859,-0.695229,0.006983,-0.718621,-2.383510,0.015110,0.532911,,,,,,,
25,0.069444,-0.203651,-0.581754,0.142824,-0.774396,-2.666466,0.869402,0.321885,-0.114585,-0.610301,0.084882,-0.779229,-2.630081,0.938991,0.333737,-0.210750,-0.598327,0.211785,-0.743462,-2.561973,1.179073,0.352500,-0.260170,-0.650627,0.256562,-0.665712,-2.417278,1.388667,0.367792,0.197492,0.737804,-0.215270,0.608524,-2.301200,1.485344,0.370019,,,,,,,,-0.032897,-0.067309,0.767529,-0.636622,-2.410088,1.340100,0.188839,0.409573,-0.161499,0.555756,-0.705198,-2.462491,1.067867,0.150725,-0.640114,0.369950,-0.494774,0.456718,-2.385293,0.853626,0.203919,,,,,,,,,,,,,,,0.609893,0.661916,0.348328,0.261849,-2.510009,1.084942,0.557717,-0.705110,-0.426718,-0.561358,0.074897,-2.480424,0.838722,0.538254,0.006514,-0.556974,-0.110473,-0.823124,-2.639123,0.870927,0.228988,0.024261,0.757469,-0.117867,0.641684,-2.565291,0.490097,0.185133,0.005731,0.804554,-0.022040,0.593443,-2.645169,0.077565,0.247765,0.145534,-0.535724,-0.092645,-0.826581,-2.693809,0.867877,0.414783,0.082474,-0.281120,-0.032984,-0.955553,-2.573143,0.500724,0.469956,-0.014848,-0.695770,0.007377,-0.718073,-2.526663,0.082591,0.529038,0.005731,0.804554,-0.022040,0.593443,-2.508708,0.008537,0.206760,-0.014848,-0.695770,0.007377,-0.718073,-2.383500,0.015085,0.532899,0.184969,0.270891,0.209188,0.921219,-2.343896,0.753029,0.354651
26,0.072222,-0.203651,-0.581754,0.142824,-0.774396,-2.666466,0.869402,0.321885,-0.114585,-0.610301,0.084882,-0.779229,-2.630081,0.938991,0.333737,-0.210750,-0.598327,0.211785,-0.743462,-2.561973,1.179073,0.352500,-0.260170,-0.650627,0.256562,-0.665712,-2.417278,1.388667,0.367792,0.197492,0.737804,-0.215270,0.608524,-2.301200,1.485344,0.370019,,,,,,,,-0.032897,-0.067309,0.767529,-0.636622,-2.410088,1.340100,0.188839,0.409573,-0.161499,0.555756,-0.705198,-2.462491,1.067867,0.150725,-0.640114,0.369950,-0.494774,0.456718,-2.385293,0.853626,0.203919,,,,,,,,,,,,,,,0.609893,0.661916,0.348328,0.261849,-2.510009,1.084942,0.557717,-0.705110,-0.426718,-0.561358,0.074897,-2.480424,0.838722,0.538254,0.006514,-0.556974,-0.110473,-0.823124,-2.639123,0.870927,0.228988,0.024261,0.757469,-0.117867,0.641684,-2.565291,0.490097,0.185133,0.005731,0.804554,-0.022040,0.593443,-2.645169,0.077565,0.247765,0.145534,-0.535724,-0.092645,-0.826581,-2.693809,0.867877,0.414783,0.082474,-0.281120,-0.032984,-0.955553,-2.573143,0.500724,0.469956,-0.014848,-0.695770,0.007377,-0.718073,-2.526663,0.082591,0.529038,0.005731,0.804554,-0.022040,0.593443,-2.508708,0.008537,0.206760,-0.014848,-0.695770,0.007377,-0.718073,-2.383500,0.015085,0.532899,,,,,,,
27,0.075000,-0.203651,-0.581754,0.142824,-0.774396,-2.666466,0.869402,0.321885,-0.114585,-0.610301,0.084882,-0.779229,-2.630081,0.938991,0.333737,-0.210750,-0.598327,0.211785,-0.743462,-2.561973,1.179073,0.352500,-0.260170,-0.650627,0.256562,-0.665712,-2.417278,1.388667,0.367792,0.197492,0.737804,-0.215270,0.608524,-2.301200,1.485344,0.370019,,,,,,,,-0.032897,-0.067309,0.767529,-0.636622,-2.410088,1.340100,0.188839,0.409573,-0.161499,0.555756,-0.705198,-2.462491,1.067867,0.150725,-0.640114,0.369950,-0.494774,0.456718,-2.385293,0.853626,0.203919,,,,,,,,,,,,,,,0.609893,0.661916,0.348328,0.261849,-2.510009,1.084942,0.557717,-0.705110,-0.426718,-0.561358,0.074897,-2.480424,0.838722,0.538254,0.006514,-0.556974,-0.110473,-0.823124,-2.639123,0.870927,0.228988,0.024261,0.757469,-0.117867,0.641684,-2.565291,0.490097,0.185133,0.005731,0.804554,-0.022040,0.593443,-2.645169,0.077565,0.247765,0.145534,-0.535724,-0.092645,-0.826581,-2.693809,0.867877,0.414783,0.082474,-0.281120,-0.032984,-0.955553,-2.573143,0.500724,0.469956,-0.014848,-0.695770,0.007377,-0.718073,-2.526663,0.082591,0.529038,0.005731,0.804554,-0.022040,0.593443,-2.508708,0.008537,0.206760,-0.014848,-0.695770,0.007377,-0.718073,-2.383500,0.015085,0.532899,,,,,,,
28,0.077778,-0.202554,-0.582066,0.143288,-0.774364,-2.666642,0.869057,0.320670,-0.113188,-0.613033,0.084486,-0.777329,-2.630292,0.938696,0.332336,-0.211376,-0.601309,0.210500,-0.741241,-2.562629,1.179191,0.350468,-0.260435,-0.651299,0.254691,-0.665670,-2.418147,1.388927,0.365830,0.189571,0.738827,-0.208529,0.612138,-2.302865,1.485418,0.368369,,,,,,,,-0.030922,-0.072515,0.765947,-0.638052,-2.412011,1.341206,0.186611,0.414550,-0.162618,0.554498,-0.703019,-2.463464,1.068939,0.147460,-0.642754,0.372889,-0.491416,0.454237,-2.385716,0.854898,0.201548,,,,,,,,,,,,,,,0.612601,0.665637,0.341531,0.254961,-2.509539,1.084255,0.555627,-0.708598,-0.427568,-0.555345,0.081650,-2.479830,0.838066,0.535971,0.007326,-0.557879,-0.110766,-0.822465,-2.639395,0.870402,0.227742,0.023807,0.756862,-0.119002,0.642208,-2.565073,0.489631,0.184198,0.006911,0.803827,-0.021064,0.594450,-2.645319,0.077309,0.247736,0.146224,-0.537997,-0.092140,-0.825038,-2.693889,0.867712,0.413598,0.083273,-0.283858,-0.032457,-0.954692,-2.573112,0.500643,0.469088,-0.014573,-0.695317,0.007448,-0.718517,-2.526699,0.082594,0.528808,0.006911,0.803827,-0.021064,0.594450,-2.508803,0.008305,0.206877,-0.014573,-0.695317,0.007448,-0.718517,-2.383523,0.015128,0.532885,0.186524,0.270462,0.211179,0.920577,-2.344697,0.753732,0.351523
29,0.080556,-0.202303,-0.582212,0.143126,-0.774350,-2.666695,0.868963,0.320171,-0.112889,-0.613189,0.083838,-0.777320,-2.630384,0.938625,0.331817,-0.211307,-0.601462,0.211294,-0.740910,-2.563041,1.179263,0.350028,-0.259717,-0.651360,0.254367,-0.666014,-2.418300,1.388844,0.365069,0.187200,0.738972,-0.205579,0.613689,-2.303277,1.485429,0.367559,,,,,,,,-0.030029,-0.073993,0.766049,-0.637802,-2.412397,1.340962,0.185884,0.414958,-0.162371,0.553468,-0.703646,-2.464059,1.068754,0.146597,-0.641765,0.373298,-0.490417,0.456374,-2.385872,0.855271,0.200533,,,,,,,,,,,,,,,0.615543,0.669214,0.333620,0.248912,-2.509830,1.084450,0.555421,-0.708018,-0.429792,-0.553257,0.088854,-2.480403,0.838198,0.536126,0.007868,-0.558473,-0.110639,-0.822073,-2.639472,0.870310,0.227235,0.023886,0.757156,-0.119387,0.641788,-2.565026,0.489523,0.184042,0.012390,0.802955,-0.011895,0.595792,-2.645495,0.077282,0.247822,0.146609,-0.538551,-0.092024,-0.824621,-2.693918,0.867616,0.413106,0.083575,-0.283501,-0.032288,-0.954778,-2.573021,0.500618,0.468805,-0.014557,-0.695398,0.007422,-0.718439,-2.526695,0.082602,0.528827,0.012390,0.802955,-0.011895,0.595792,-2.508686,0.009447,0.205997,-0.014557,-0.695398,0.007422,-0.718439,-2.383514,0.015145,0.532870,0.186988,0.270754,0.211052,0.920427,-2.344842,0.753882,0.350758
