,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14:Marker1,Ball_14:Marker1,Ball_14:Marker1,Ball_14:Marker10,Ball_14:Marker10,Ball_14:Marker10,Ball_14:Marker11,Ball_14:Marker11,Ball_14:Marker11,Ball_14:Marker12,Ball_14:Marker12,Ball_14:Marker12,Ball_14:Marker13,Ball_14:Marker13,Ball_14:Marker13,Ball_14:Marker14,Ball_14:Marker14,Ball_14:Marker14,Ball_14:Marker2,Ball_14:Marker2,Ball_14:Marker2,Ball_14:Marker3,Ball_14:Marker3,Ball_14:Marker3,Ball_14:Marker4,Ball_14:Marker4,Ball_14:Marker4,Ball_14:Marker5,Ball_14:Marker5,Ball_14:Marker5,Ball_14:Marker6,Ball_14:Marker6,Ball_14:Marker6,Ball_14:Marker7,Ball_14:Marker7,Ball_14:Marker7,Ball_14:Marker8,Ball_14:Marker8,Ball_14:Marker8,Ball_14:Marker9,Ball_14:Marker9,Ball_14:Marker9
,ID,"DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DFF00","DFF00","DFF00","DFD00","DFD00","DFD00","DFCD0","DFCD0","DFCD0","DF300","DF300","DF300","DF390","DF390","DF390","DFCF0","DFCF0","DFCF0","DFE80","DFE80","DFE80","DFE90","DFE90","DFE90","DFD60","DFD60","DFD60","DFED0","DFED0","DFED0","DFEF0","DFEF0","DFEF0","DF3C0","DF3C0","DF3C0","DFE30","DFE30","DFE30","B636862F01E811ED5F75BB645DD4DAB6","B636862F01E811ED5F75BB645DD4DAB6","B636862F01E811ED5F75BB645DD4DAB6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2751,7.641667,0.398864,-0.689201,0.272296,-0.540153,-1.619721,0.260594,-1.634427,-1.570358,0.332978,-1.736600,-1.630314,0.395248,-1.638277,-1.520530,0.339371,-1.587908,-1.492968,0.262301,-1.678616,,,,-1.575682,0.265076,-1.505565,-1.570039,0.190986,-1.735942,-1.717203,0.179285,-1.676218,-1.675304,0.324705,-1.528777,-1.749696,0.263141,-1.604919,-1.721585,0.327721,-1.688491,-1.661460,0.182957,-1.532122,-1.609598,0.127672,-1.625569,-1.669148,0.260159,-1.759022
2752,7.644444,0.402502,-0.685712,0.273651,-0.541208,-1.620225,0.270870,-1.633626,-1.571667,0.343507,-1.736092,-1.630646,0.405605,-1.638147,-1.522175,0.350852,-1.587627,-1.493681,0.273878,-1.678010,,,,-1.578700,0.276180,-1.506403,-1.569898,0.202003,-1.734908,-1.716934,0.188962,-1.675495,-1.676491,0.335536,-1.528281,-1.750720,0.272914,-1.604825,-1.721831,0.337957,-1.688468,-1.661642,0.193058,-1.531396,-1.608984,0.138268,-1.625074,-1.668711,0.268699,-1.756721
2753,7.647222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,7.650000,0.409218,-0.681755,0.269344,-0.543327,-1.621520,0.291961,-1.632825,-1.573903,0.364726,-1.735411,-1.634513,0.426514,-1.637567,-1.524840,0.373804,-1.586764,-1.496238,0.296633,-1.677300,,,,-1.578369,0.299124,-1.504013,-1.570058,0.223215,-1.733189,-1.717362,0.208550,-1.673971,-1.679146,0.356212,-1.527577,-1.752188,0.292337,-1.603931,-1.725088,0.356234,-1.687509,-1.661064,0.213487,-1.530839,-1.608427,0.158835,-1.624757,-1.669821,0.288036,-1.755612
2755,7.652778,0.414039,-0.679523,0.268408,-0.542934,-1.622324,0.302477,-1.632157,-1.574998,0.375234,-1.735052,-1.637364,0.436829,-1.638157,-1.526227,0.385071,-1.586463,-1.496669,0.307899,-1.676609,-1.516570,0.240456,-1.581536,-1.578907,0.310324,-1.503681,-1.570094,0.233227,-1.732001,-1.717200,0.217964,-1.673540,-1.680384,0.366508,-1.527151,-1.752615,0.301568,-1.603327,-1.726216,0.365402,-1.687029,-1.661347,0.224468,-1.529891,-1.608148,0.169433,-1.622776,-1.670305,0.297802,-1.755144
2756,7.655556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,7.658333,0.420550,-0.675621,0.265665,-0.544148,-1.623602,0.323222,-1.631235,-1.577183,0.395890,-1.734483,-1.640728,0.457125,-1.637823,-1.528892,0.407572,-1.585805,-1.497799,0.330457,-1.675956,,,,-1.580353,0.332033,-1.502758,-1.570146,0.254045,-1.730649,-1.717361,0.236997,-1.672389,-1.682998,0.386908,-1.526408,-1.754069,0.320719,-1.602547,-1.728244,0.384112,-1.686680,-1.661767,0.245074,-1.528439,-1.607105,0.191704,-1.619758,-1.671408,0.316722,-1.754143
2758,7.661111,0.424933,-0.672456,0.265071,-0.544951,-1.624195,0.333587,-1.630678,-1.578465,0.406250,-1.734135,-1.642539,0.467027,-1.637687,-1.530238,0.418664,-1.585401,-1.498531,0.341350,-1.675299,,,,-1.581183,0.343589,-1.502515,-1.570156,0.264681,-1.729904,-1.717252,0.246446,-1.671206,-1.684110,0.397112,-1.526246,-1.754865,0.330166,-1.602395,-1.729523,0.393319,-1.686653,-1.661778,0.255286,-1.527400,-1.606649,0.202243,-1.619485,-1.671883,0.326351,-1.753619
2759,7.663889,0.427624,-0.670273,0.265461,-0.545345,-1.624894,0.343457,-1.629995,-1.579355,0.416108,-1.733812,-1.644265,0.476900,-1.637546,-1.531597,0.429636,-1.585070,-1.498643,0.352230,-1.673927,,,,-1.581557,0.354237,-1.501983,-1.570240,0.274625,-1.728969,-1.717152,0.255507,-1.670738,-1.685482,0.407033,-1.525958,-1.755371,0.339279,-1.602023,-1.730612,0.402520,-1.686314,-1.662680,0.265392,-1.526780,-1.606122,0.212022,-1.618675,-1.672367,0.335281,-1.753054
2760,7.666667,0.429719,-0.669056,0.262800,-0.546481,-1.625936,0.353589,-1.629803,-1.580873,0.426206,-1.733294,-1.646058,0.486685,-1.637425,-1.533053,0.440461,-1.584786,-1.500207,0.363332,-1.673439,,,,-1.583056,0.364658,-1.500921,-1.570356,0.284795,-1.728536,-1.717197,0.264504,-1.669868,-1.686552,0.416748,-1.525661,-1.755847,0.347735,-1.601219,-1.731579,0.411425,-1.686116,-1.662499,0.275442,-1.525780,-1.607156,0.223032,-1.619236,-1.673636,0.346044,-1.754209
2761,7.669444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,7.672222,0.436335,-0.664162,0.260720,-0.548201,-1.627308,0.373316,-1.628710,-1.583007,0.446099,-1.732661,-1.649460,0.506122,-1.637276,-1.535650,0.462256,-1.584104,-1.501616,0.384638,-1.672323,,,,-1.584882,0.385811,-1.499950,-1.570151,0.305039,-1.726635,-1.716874,0.282698,-1.668223,-1.689177,0.436448,-1.524771,-1.757075,0.365728,-1.599912,-1.733767,0.428939,-1.685309,-1.663082,0.295273,-1.523729,-1.607662,0.242879,-1.618788,-1.674833,0.364392,-1.753219
2763,7.675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,7.677778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,7.680556,0.445909,-0.656921,0.258294,-0.550368,-1.628736,0.402281,-1.627270,-1.586246,0.475160,-1.731658,-1.651929,0.535183,-1.637643,-1.538738,0.493813,-1.583235,-1.502907,0.416470,-1.670195,,,,-1.587008,0.417102,-1.498381,-1.570539,0.334505,-1.724122,-1.716976,0.309150,-1.665861,-1.692806,0.465285,-1.523958,-1.759374,0.392070,-1.598965,-1.736958,0.455132,-1.684789,-1.662565,0.324499,-1.522312,-1.607508,0.272231,-1.615584,-1.675956,0.391229,-1.751671
2766,7.683333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,7.686111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,7.688889,0.457991,-0.648956,0.256537,-0.550716,-1.630702,0.430937,-1.625267,-1.589767,0.503715,-1.730618,-1.658677,0.562329,-1.636697,-1.545427,0.524646,-1.582232,-1.505932,0.447593,-1.668608,-1.520239,0.382742,-1.570965,-1.589779,0.448486,-1.497037,-1.570603,0.363678,-1.721745,-1.716623,0.335315,-1.663404,-1.696308,0.492356,-1.523549,-1.761082,0.417947,-1.598012,-1.739914,0.480539,-1.683950,-1.663115,0.353526,-1.519754,-1.603194,0.301548,-1.609447,-1.676481,0.415964,-1.748326
2769,7.691667,0.459085,-0.647965,0.254698,-0.551826,-1.631757,0.440285,-1.624858,-1.590931,0.513252,-1.730353,-1.660312,0.571465,-1.636458,-1.545843,0.535180,-1.581837,-1.505978,0.457853,-1.667727,-1.520470,0.393166,-1.570060,-1.590439,0.458607,-1.496534,-1.570292,0.373118,-1.720533,-1.716295,0.343891,-1.662858,-1.697607,0.501637,-1.523138,,,,-1.741121,0.488353,-1.683299,-1.663707,0.362555,-1.519482,-1.605304,0.311648,-1.611537,-1.677248,0.425463,-1.748891
2770,7.694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,7.697222,0.467500,-0.641814,0.252690,-0.552870,-1.632627,0.458733,-1.623922,-1.593438,0.531361,-1.729479,-1.663188,0.589486,-1.636431,-1.548687,0.555291,-1.581329,-1.508161,0.477960,-1.666865,,,,-1.592024,0.478578,-1.495810,-1.570601,0.391808,-1.719506,-1.715834,0.360317,-1.660751,-1.700178,0.520058,-1.522315,-1.762687,0.442869,-1.596150,-1.742940,0.505059,-1.683083,-1.663493,0.381610,-1.517578,-1.605005,0.330461,-1.609809,-1.677966,0.442323,-1.747668
2772,7.700000,0.468194,-0.638835,0.253086,-0.555546,-1.634324,0.467582,-1.623446,-1.594547,0.540256,-1.729028,-1.663939,0.598397,-1.636001,-1.549994,0.565195,-1.581089,-1.508063,0.487746,-1.665538,-1.521784,0.423876,-1.567668,-1.593296,0.488380,-1.495297,-1.570555,0.400994,-1.718609,-1.716128,0.369003,-1.660673,-1.703387,0.528127,-1.523360,,,,-1.743940,0.513057,-1.682709,-1.664123,0.390652,-1.516471,-1.604602,0.339947,-1.608797,-1.679116,0.450896,-1.747568
2773,7.702778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,7.705556,0.475912,-0.635091,0.249549,-0.554880,-1.634911,0.485665,-1.622438,-1.596879,0.558660,-1.728450,-1.668137,0.615627,-1.636067,-1.552019,0.584544,-1.580494,-1.510682,0.507624,-1.665166,,,,-1.595142,0.507951,-1.494314,-1.571101,0.419582,-1.716655,-1.715634,0.385057,-1.658565,-1.704265,0.545695,-1.522258,-1.764002,0.466846,-1.594893,-1.745798,0.528975,-1.682272,-1.664233,0.408476,-1.515338,-1.602945,0.358913,-1.606833,-1.679995,0.467306,-1.746678
2775,7.708333,0.479891,-0.633729,0.248820,-0.553336,-1.635679,0.494932,-1.621460,-1.598078,0.567486,-1.728124,-1.670425,0.624175,-1.636049,-1.554278,0.594311,-1.580430,-1.510608,0.517549,-1.664298,-1.522934,0.454112,-1.565494,-1.595973,0.517401,-1.493815,-1.571114,0.428931,-1.715905,-1.715313,0.393159,-1.657967,-1.704903,0.554954,-1.521395,-1.764873,0.475348,-1.594787,,,,-1.664134,0.417887,-1.514068,-1.603683,0.367777,-1.605993,-1.679625,0.475318,-1.745480
2776,7.711111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,7.713889,0.486667,-0.626634,0.246856,-0.556370,-1.636580,0.512118,-1.620724,-1.600332,0.584858,-1.727461,-1.673350,0.640947,-1.635851,-1.557624,0.613577,-1.579734,-1.512244,0.536739,-1.663248,,,,-1.597919,0.536510,-1.492782,-1.571020,0.446649,-1.714229,-1.715179,0.409250,-1.656222,-1.707158,0.571902,-1.520885,-1.765614,0.490815,-1.592878,-1.748688,0.551907,-1.681182,-1.664642,0.435428,-1.513616,-1.603468,0.385770,-1.604070,-1.680565,0.491280,-1.744414
2778,7.716667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,7.719444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,7.722222,0.494601,-0.621801,0.243154,-0.556426,-1.639513,0.538096,-1.619065,-1.603762,0.610362,-1.726612,-1.678246,0.665870,-1.635868,-1.561860,0.641545,-1.579104,-1.517014,0.564554,-1.661538,-1.524905,0.502792,-1.561718,-1.600627,0.564418,-1.491462,-1.571670,0.472953,-1.711752,-1.714387,0.432690,-1.653471,-1.711617,0.596208,-1.520419,,,,,,,-1.665214,0.461295,-1.511395,-1.601981,0.412957,-1.601014,-1.681546,0.514828,-1.742692
2781,7.725000,0.499464,-0.616815,0.242722,-0.557818,-1.639660,0.546476,-1.618638,-1.604827,0.618748,-1.726131,-1.681111,0.673838,-1.636037,-1.563700,0.650890,-1.578623,-1.515366,0.574167,-1.661213,-1.525387,0.512520,-1.560998,-1.601858,0.573664,-1.491011,-1.571342,0.482205,-1.710873,-1.714015,0.440011,-1.652554,-1.712086,0.605128,-1.519891,,,,-1.752467,0.582051,-1.680206,-1.665241,0.470089,-1.510495,-1.601801,0.421474,-1.600170,-1.682660,0.523024,-1.742691
2782,7.727778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,7.730556,0.506996,-0.610556,0.240030,-0.559072,-1.640728,0.562988,-1.617583,-1.606914,0.635120,-1.725572,-1.683206,0.689721,-1.635462,-1.566782,0.669035,-1.578485,-1.519158,0.592388,-1.659969,-1.526183,0.531545,-1.559528,-1.603750,0.591528,-1.490072,-1.571444,0.499212,-1.709414,-1.713515,0.455271,-1.650799,-1.715297,0.620471,-1.519917,,,,-1.754236,0.596315,-1.679448,-1.665361,0.486894,-1.509036,-1.600812,0.439221,-1.598352,-1.682942,0.537742,-1.740956
2784,7.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,7.736111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,7.738889,0.516147,-0.602961,0.238147,-0.559746,-1.642349,0.587262,-1.615975,-1.610387,0.659209,-1.724651,-1.688204,0.712996,-1.635405,-1.570156,0.695048,-1.577683,-1.519387,0.619377,-1.658949,,,,-1.607066,0.617998,-1.488536,-1.571713,0.524111,-1.707093,-1.713103,0.477488,-1.648548,-1.718123,0.644726,-1.518454,-1.769948,0.557362,-1.588512,-1.756778,0.617208,-1.678313,-1.665528,0.512132,-1.506641,-1.599559,0.465061,-1.595372,-1.683739,0.559963,-1.739221
2787,7.741667,0.519464,-0.599481,0.236603,-0.561070,-1.643198,0.595515,-1.615463,-1.610728,0.666954,-1.724047,-1.690371,0.720315,-1.635143,-1.572939,0.704355,-1.577529,-1.521826,0.628445,-1.657913,,,,-1.607827,0.626682,-1.488156,-1.571740,0.532403,-1.706238,-1.712811,0.484800,-1.648145,-1.719557,0.652612,-1.518171,-1.770587,0.564486,-1.588151,-1.757641,0.624307,-1.677985,-1.665945,0.519970,-1.506037,-1.597133,0.473823,-1.593897,-1.684012,0.567275,-1.738692
2788,7.744444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,7.747222,0.525107,-0.594607,0.235221,-0.561583,-1.644372,0.610929,-1.614324,-1.612979,0.682570,-1.723394,-1.693246,0.735220,-1.635057,-1.574961,0.720881,-1.576960,-1.522684,0.645651,-1.656764,,,,-1.610064,0.644006,-1.487178,,,,-1.712143,0.499026,-1.645555,-1.721990,0.667704,-1.517398,-1.771218,0.578092,-1.586948,-1.759310,0.637665,-1.677311,-1.666437,0.536614,-1.504061,-1.596326,0.488752,-1.592520,-1.684728,0.581491,-1.737517
2790,7.750000,0.528352,-0.592183,0.233757,-0.561713,-1.645078,0.618710,-1.614009,-1.614827,0.690274,-1.723345,-1.695256,0.742429,-1.635053,-1.576629,0.729267,-1.576639,-1.523313,0.654125,-1.656461,-1.529627,0.595307,-1.554628,-1.610876,0.652302,-1.486953,,,,-1.711980,0.506219,-1.645126,-1.722741,0.675032,-1.517207,-1.771969,0.585375,-1.586639,-1.760131,0.644521,-1.677255,-1.666136,0.544356,-1.503763,-1.596203,0.497273,-1.591420,-1.685048,0.588432,-1.737024
2791,7.752778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,7.755556,0.535408,-0.586041,0.231518,-0.562400,-1.646400,0.634091,-1.612898,-1.617216,0.705339,-1.722657,-1.698596,0.756802,-1.634917,-1.580828,0.746470,-1.576337,-1.525202,0.671111,-1.655382,-1.530382,0.612898,-1.553266,-1.612836,0.669047,-1.486203,,,,-1.711470,0.520190,-1.643935,-1.725151,0.689669,-1.516789,-1.772386,0.598776,-1.585646,-1.761758,0.657469,-1.676371,-1.666996,0.559796,-1.502381,-1.598136,0.514209,-1.589065,-1.685841,0.602290,-1.735777
2793,7.758333,0.538626,-0.584144,0.231929,-0.561130,-1.647087,0.641763,-1.612035,-1.617695,0.712512,-1.722086,-1.699679,0.763860,-1.634758,-1.582505,0.754647,-1.576089,-1.526272,0.679378,-1.654891,-1.531204,0.621495,-1.552544,-1.613978,0.677175,-1.485687,,,,-1.711404,0.527183,-1.642815,-1.726560,0.696922,-1.516494,,,,-1.762537,0.663861,-1.675998,-1.666929,0.568178,-1.501015,-1.598071,0.521792,-1.588446,-1.686141,0.609234,-1.735195
2794,7.761111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,7.763889,0.543100,-0.578959,0.229873,-0.563034,-1.648892,0.656373,-1.611170,-1.619805,0.727116,-1.721549,-1.702850,0.777712,-1.634646,-1.584577,0.770155,-1.575599,-1.529019,0.696178,-1.653766,-1.532180,0.638751,-1.551174,-1.616116,0.693396,-1.484808,-1.572981,0.595981,-1.699948,-1.710599,0.540878,-1.640903,-1.729483,0.710598,-1.516515,-1.773686,0.618386,-1.584258,,,,,,,-1.598354,0.537632,-1.586556,-1.686762,0.622523,-1.733993
2796,7.766667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,7.769444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,7.772222,0.553616,-0.569735,0.225483,-0.563976,-1.650340,0.678124,-1.609763,-1.623247,0.748465,-1.720582,-1.708223,0.797856,-1.634537,-1.589404,0.793685,-1.574985,-1.530326,0.720130,-1.653207,-1.532366,0.664034,-1.548986,-1.619442,0.717012,-1.483459,,,,,,,-1.732444,0.731835,-1.515119,-1.774959,0.637367,-1.582292,-1.766480,0.694442,-1.674268,-1.667430,0.605238,-1.498256,-1.591331,0.563140,-1.586288,-1.684643,0.643785,-1.733920
2799,7.775000,0.556051,-0.566644,0.224537,-0.565070,-1.650942,0.684930,-1.609215,-1.624146,0.755278,-1.719791,-1.709223,0.804272,-1.634581,-1.591017,0.801359,-1.574836,-1.531762,0.728000,-1.652069,-1.532603,0.672265,-1.548559,-1.620590,0.724756,-1.483158,,,,-1.709522,0.567285,-1.637463,-1.733583,0.738311,-1.514782,-1.775112,0.643179,-1.581625,-1.766970,0.700723,-1.674152,-1.667841,0.612137,-1.497386,-1.591080,0.570788,-1.585464,-1.684771,0.650329,-1.733427
2800,7.777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,7.780556,0.562850,-0.560621,0.222086,-0.565316,-1.652589,0.699086,-1.608435,-1.626422,0.768973,-1.719215,-1.713021,0.817259,-1.634249,-1.594659,0.817173,-1.575405,-1.533928,0.743439,-1.651071,-1.533188,0.688929,-1.547770,-1.622598,0.739990,-1.482396,,,,-1.709023,0.580078,-1.635906,-1.737517,0.751083,-1.515131,-1.776288,0.655777,-1.580930,-1.768652,0.712177,-1.673222,-1.668375,0.626651,-1.495987,-1.593429,0.584434,-1.581359,-1.688446,0.660934,-1.730462
2802,7.783333,0.566570,-0.557788,0.221165,-0.564763,-1.653151,0.705962,-1.607929,-1.628552,0.775919,-1.719727,-1.714957,0.823549,-1.634744,-1.594298,0.825176,-1.575366,-1.535029,0.751079,-1.650585,-1.534142,0.696822,-1.546825,-1.623883,0.747480,-1.481950,,,,-1.708828,0.586353,-1.635203,-1.738871,0.757289,-1.514945,-1.776286,0.661363,-1.580248,-1.769336,0.717943,-1.672853,-1.668250,0.634172,-1.495092,-1.595636,0.591542,-1.580071,-1.688709,0.667199,-1.729808
2803,7.786111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,7.788889,0.572392,-0.552630,0.218740,-0.564907,-1.654560,0.719505,-1.606916,-1.630819,0.789082,-1.719124,-1.717758,0.835884,-1.634064,-1.600164,0.839176,-1.574430,-1.536165,0.766282,-1.650299,-1.536662,0.712918,-1.546803,-1.625897,0.762242,-1.481270,,,,-1.708096,0.598463,-1.633292,-1.739973,0.770263,-1.514052,-1.777299,0.673695,-1.579108,-1.770764,0.729283,-1.672288,-1.669050,0.647965,-1.493814,-1.589622,0.608139,-1.580976,-1.689208,0.679177,-1.728460
2805,7.791667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,7.794444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,7.797222,0.581568,-0.544686,0.214937,-0.564711,-1.656559,0.739330,-1.605359,-1.634110,0.808159,-1.718277,-1.722338,0.853797,-1.633703,-1.604955,0.860178,-1.573662,-1.539098,0.788482,-1.648771,-1.535095,0.736827,-1.545518,-1.629330,0.783829,-1.480116,-1.574398,0.683337,-1.690614,-1.707010,0.616677,-1.630682,-1.743373,0.788788,-1.513248,,,,-1.772750,0.745369,-1.671037,-1.669334,0.668296,-1.491459,-1.592513,0.627912,-1.575680,-1.689981,0.696897,-1.726668
2808,7.800000,0.584540,-0.541168,0.213948,-0.565399,-1.657180,0.745605,-1.604860,-1.635192,0.814341,-1.717988,-1.724013,0.859535,-1.633835,-1.606767,0.867033,-1.573336,-1.540176,0.795668,-1.648392,,,,-1.630494,0.790827,-1.479733,-1.574713,0.690093,-1.689820,-1.706812,0.622927,-1.629711,-1.743911,0.795201,-1.512291,-1.778392,0.695662,-1.577144,-1.773543,0.750597,-1.670586,-1.669721,0.675089,-1.490717,-1.592123,0.634923,-1.574805,-1.690222,0.702683,-1.726047
2809,7.802778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,7.805556,0.590660,-0.535370,0.211321,-0.565546,-1.658436,0.758091,-1.603818,-1.637504,0.826646,-1.717331,-1.727155,0.870810,-1.633704,-1.611577,0.880240,-1.572770,-1.542072,0.809903,-1.647670,,,,-1.632892,0.804468,-1.478896,-1.573954,0.703169,-1.688210,-1.706270,0.634469,-1.627982,-1.746590,0.804510,-1.511205,-1.778903,0.706826,-1.575356,-1.774769,0.760908,-1.669944,-1.670019,0.688350,-1.489398,-1.589415,0.649809,-1.574931,-1.690737,0.714065,-1.724826
2811,7.808333,0.593931,-0.531911,0.210245,-0.565786,-1.659218,0.764489,-1.603349,-1.638730,0.832471,-1.717016,-1.728670,0.876329,-1.633507,-1.611885,0.887067,-1.572725,-1.543155,0.816816,-1.647130,,,,-1.633959,0.811298,-1.478506,-1.574278,0.709650,-1.687401,-1.706127,0.639767,-1.627304,,,,-1.779025,0.711728,-1.575142,-1.775439,0.766120,-1.669463,-1.670059,0.694921,-1.488497,-1.591053,0.655812,-1.571450,-1.690729,0.719602,-1.724291
2812,7.811111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,7.813889,0.598379,-0.526390,0.208663,-0.566847,-1.660557,0.776288,-1.602248,-1.640200,0.844093,-1.716157,-1.731689,0.887219,-1.633317,-1.614053,0.900009,-1.572441,-1.546154,0.830119,-1.645728,,,,-1.636399,0.824543,-1.477766,-1.574605,0.722631,-1.685928,-1.705480,0.651435,-1.625746,-1.750124,0.823053,-1.512055,-1.780044,0.722388,-1.574065,-1.776644,0.776044,-1.668861,-1.670797,0.707501,-1.487304,-1.588849,0.670112,-1.572169,-1.691257,0.730458,-1.722954
2814,7.816667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,7.819444,0.603708,-0.520748,0.206489,-0.567204,-1.661970,0.787981,-1.601215,-1.642128,0.855321,-1.715114,-1.734534,0.897387,-1.633402,-1.617117,0.912885,-1.572229,-1.548423,0.843481,-1.644914,,,,-1.641101,0.837127,-1.477459,-1.574867,0.735304,-1.684370,-1.704734,0.662237,-1.623788,-1.752295,0.834016,-1.511391,-1.780330,0.732295,-1.572572,-1.778004,0.785524,-1.668144,-1.671246,0.719774,-1.485665,-1.591224,0.682078,-1.568292,-1.691654,0.740956,-1.721757
2816,7.822222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,7.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,7.827778,0.612692,-0.511662,0.202631,-0.567231,-1.664090,0.805345,-1.599819,-1.645793,0.871920,-1.714670,-1.739815,0.913212,-1.633377,-1.622520,0.931392,-1.571912,-1.551828,0.862877,-1.643637,-1.545055,0.814134,-1.536959,-1.643059,0.856165,-1.476011,-1.575154,0.753831,-1.682532,-1.703660,0.678073,-1.621171,-1.755450,0.850013,-1.510609,-1.781184,0.746961,-1.570904,-1.779832,0.799404,-1.666906,-1.672027,0.737656,-1.483916,-1.590268,0.701510,-1.565070,-1.692294,0.756413,-1.719808
2819,7.830556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,7.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
